trip_id,start_time,end_time,headway_secs,exact_times
7cf4d278-5113-4097-a4f8-a29bd9ebdf8f,17:00:00,19:00:00,900,0
91dec1b6-e08b-4b26-b1f3-a4dc5c256b9e,10:00:00,11:00:00,3600,0
66d95dbf-4e2f-4061-811f-a4f3cda2de35,08:48:00,09:00:00,720,0
c661a3ad-96bc-4eb9-8d7c-8309fe3b456a,15:00:00,16:00:00,1200,0
80df84a1-076a-4057-b044-a04357d0b40b,19:00:00,24:00:00,3600,0
dd6e0727-58b2-4af2-a88a-824eba20c4f0,13:00:00,14:00:00,600,0
897b1431-2c46-44b9-a334-409cafb06e1b,14:48:00,15:00:00,720,0
dec782ba-40aa-42fc-a370-9ec8d29c7a06,19:00:00,19:48:00,480,0
629afeb5-ad73-44d4-9c9d-c11d9dee20f4,21:00:00,22:00:00,900,0
42ff8f28-dade-4e80-9400-ccb527d1e195,06:00:00,07:00:00,180,0
96d2d388-16e2-438e-9645-babbcefa4482,08:00:00,09:00:00,360,0
795cdb25-adaa-4478-8ad8-ee8c7c0b499b,12:00:00,12:49:00,420,0
85289b6a-207f-48dc-b429-7563422d21cc,12:00:00,13:00:00,1200,0
1ac661e6-91b4-4ddb-ac0e-8920736f0ba3,20:00:00,23:00:00,1800,0
c4114f1c-0b42-40f1-91bd-5e5b61d0c9a0,08:00:00,10:00:00,900,0
1755d197-a66f-480a-8da7-69079b60d04a,14:18:00,15:15:00,3420,0
d52c388b-3de2-4ab3-9aca-57acecd17aa0,13:18:00,14:18:00,3600,0
16bbd25d-a1d5-4889-a8f5-21723f4ce86a,19:16:00,20:15:00,3540,0
4b377450-4a09-494f-9e3d-e6ea1523c590,06:00:00,08:00:00,900,0
3dc4d195-d70c-4c7b-bd41-503a2415b259,07:00:00,08:00:00,600,0
e2073c6a-e80c-474a-9b5f-dcf19e718f48,05:00:00,11:00:00,1200,0
8fe34933-f837-4f83-b8d7-dbafd734b576,15:00:00,18:00:00,3600,0
a7683cf1-71c4-4089-bdd3-4ef6ec81c83d,05:00:00,05:49:00,420,0
464c0fe1-8208-454b-82f9-b8b969bda7ea,03:00:00,04:00:00,3600,0
2731402a-0834-41af-9022-e9197df738d6,14:42:00,15:00:00,1080,0
7e397151-7871-4fed-83d2-c0eddf82fdb5,20:34:00,21:00:00,1560,0
412f1f77-83f8-4e7f-adab-b66f444b7fb0,08:34:00,09:00:00,1560,0
74ec5ff2-a3e7-46f8-a742-368f96961fe7,15:00:00,16:00:00,1200,0
de70707a-e5db-4f87-903d-dc3de1658748,17:00:00,17:48:00,480,0
1565edc9-e678-4303-9a35-b9243a2ca7ee,17:00:00,18:00:00,720,0
c31e55f4-16be-451d-90e9-1abd92812e13,17:34:00,18:00:00,1560,0
bd9a81d3-5879-4690-9ec9-94eac0976c4a,15:15:00,16:16:00,3660,0
c90e4f7e-f5fe-422b-86b9-c9de1515dbbe,18:08:00,19:16:00,4080,0
8e5644c9-e640-4366-bbb4-52ddc7a93cbb,09:00:00,11:00:00,900,0
78d16062-0e2e-414c-b320-df9e32de3cc3,08:00:00,08:49:00,420,0
4f961b3d-820f-4728-92ac-9805242090a5,12:00:00,13:00:00,1800,0
aa9f74b7-9019-4cce-a03c-53d831088014,20:40:00,21:00:00,1200,0
d31eb6a2-2399-4783-886c-016781fd0bad,08:40:00,11:20:00,2400,0
d46c9609-0e1a-4f38-806c-c89fbd5b83ba,08:00:00,09:00:00,360,0
7c95f393-073b-4abd-b79e-4d718c894751,05:00:00,06:00:00,1800,0
757c16ec-5bed-4cb6-8375-f7323c2ec1b7,11:00:00,11:48:00,480,0
f6772621-8b44-4011-ab04-65dd20b7f420,18:00:00,20:34:00,1320,0
c281a88a-41a4-48a7-bbfa-17b079e0ab0d,16:00:00,18:00:00,900,0
35b826a7-a8b3-4584-9e3b-716a4a3823d5,05:00:00,08:00:00,180,0
d609ffc5-e6e4-4fe6-8485-e1baef3ef26a,05:00:00,06:00:00,1200,0
182e5715-b3bc-4de6-a0b3-a3d66a1cdb86,15:00:00,17:00:00,900,0
69368f3c-fda0-438f-8dfa-6fd9d861182b,05:00:00,06:00:00,720,0
ec0434d3-bfd8-43b2-8a7a-92eb77441e23,14:00:00,17:00:00,1200,0
d21642f7-3bd1-449c-810c-a7dc9ef9d425,21:00:00,23:00:00,1800,0
85a7b11d-5590-4ce6-96d0-86b6344384b8,07:00:00,08:00:00,1200,0
a8e7e067-7981-40e9-b1be-b2ba32c4f589,22:10:00,23:50:00,3000,0
a51fde93-2676-47a6-ad95-af8c7254d96b,05:00:00,13:00:00,1800,0
f070b723-2b51-4488-861c-61398f2d25a2,12:00:00,17:00:00,1200,0
de46eeec-4778-4a55-9e9f-62ff18f3bcec,07:20:00,08:00:00,2400,0
4a567567-a941-495d-9214-0287583afd90,20:20:00,22:20:00,3600,0
9ef60893-ac64-478c-919c-34547306be5c,11:00:00,11:48:00,480,0
488da400-a037-4407-af42-c69d1ed2dd3e,04:00:00,05:00:00,1800,0
a1f8b43e-3bb9-4309-ad69-cb0c0eb21623,17:52:00,18:00:00,480,0
235a1c28-b76a-426e-aa47-a06cabf39b6d,09:00:00,12:00:00,3600,0
3b8f5656-3b20-4c4e-adcc-b5db768a686e,04:00:00,05:00:00,900,0
7b26a547-6507-49f8-84bf-65144ee09e9d,16:48:00,17:00:00,720,0
ae7fdd77-d20f-40d7-8ee9-c7d14bceccd9,04:00:00,05:00:00,3600,0
afc3544c-a147-4b86-a2e6-4ec6c6c425d9,06:00:00,08:00:00,720,0
50c27e46-77e8-4346-bf8a-73fba35dfce7,08:00:00,12:00:00,3600,0
30dc4285-3f29-4297-9831-b06335ba9ec8,10:00:00,12:00:00,1200,0
d871b0b7-0681-4fea-8357-d1bf1356abec,04:20:00,07:20:00,1200,0
77aa1961-659f-4ac8-9bea-b677071a66cd,10:00:00,15:00:00,1800,0
fea8ef59-35c2-4821-a200-52d8eaf92b1c,19:00:00,22:00:00,3600,0
0c76b2a2-525b-40d4-972b-fd3cdb3a6514,04:00:00,05:00:00,1200,0
6e903544-a678-4371-8bec-292b58767103,18:00:00,21:00:00,1800,0
7331225d-593a-4f24-a23e-42e365a444fa,06:00:00,06:48:00,480,0
b62e5bc9-68c3-4a21-a6c2-372a477f526d,12:00:00,13:00:00,900,0
2103af8d-7e11-4b55-af47-62943336bc51,18:00:00,20:34:00,1320,0
1048739f-ac2b-4a41-b530-633ad77c6f99,04:00:00,05:00:00,900,0
f75185bc-db81-4905-88ce-b17626c0ebfc,08:00:00,09:00:00,900,0
d66548ba-7aab-4fd6-9ae6-3377246aeac2,10:00:00,11:00:00,720,0
8abff26f-515b-45dd-928a-7777ba5bd698,07:00:00,07:49:00,420,0
ecc285dc-0f9a-44e1-bd80-9e0ca7a8fafc,18:00:00,20:40:00,960,0
5fe6af4c-bf3c-411d-ab23-769a1bd37cb1,12:00:00,13:00:00,900,0
cc86dd3b-0895-4c81-8025-f8f5e553adac,17:00:00,18:00:00,600,0
2951aeb0-7b4d-46da-b9b1-2c62788146ad,20:00:00,23:00:00,1200,0
e1e6f474-62ae-4f5f-8210-af3b89e4cc14,21:00:00,22:00:00,1200,0
c1fa2a1c-b4e7-4c65-8a55-b622144fd7a3,15:00:00,16:00:00,720,0
ea1ecde4-d838-4392-b7d3-432f8a53ba5f,06:00:00,09:00:00,1200,0
1c4d52b3-5106-43dd-8a86-bc8e2da72d5e,00:00:00,05:00:00,3600,0
41ad1e6d-de84-446b-977f-31f6159a9181,09:00:00,11:00:00,3600,0
04ac475b-319b-4278-b985-f69f70757177,18:00:00,23:00:00,3600,0
713a27b9-49a7-4b86-8987-2dc5c9f95bfc,17:00:00,18:00:00,720,0
46809d56-9492-4aea-ac6d-690eb9d4dc2b,21:00:00,22:00:00,3600,0
dd1aea31-7dde-4e55-bccf-1e9f17f04ef5,05:00:00,06:00:00,3600,0
0471771c-2c98-4e74-96b7-a810584b2037,16:00:00,19:00:00,1800,0
419b7420-02cc-4d57-90ee-d974d9aa180b,10:00:00,11:00:00,600,0
22fcab00-3908-4679-803f-0f2d631878c8,03:00:00,04:00:00,3600,0
fd580641-a4de-4c4c-b2b4-a8adb537e9c7,05:00:00,06:00:00,600,0
1796afdf-a9a1-47b9-a1a8-98725c9cbd29,13:00:00,15:00:00,1200,0
e05a13dc-9315-460c-aa6c-b840eb566255,15:00:00,18:00:00,900,0
aa686be1-c13d-4113-aa83-aef9afeeb465,05:00:00,07:00:00,600,0
0241dce7-091b-4adc-80b9-c155f4000de5,14:00:00,15:00:00,1200,0
18dac59a-fd52-431f-a222-4e4c7efc36b5,12:00:00,14:00:00,900,0
22bcac63-758d-49fa-aa70-565c52a45461,05:00:00,06:00:00,720,0
9e01c83e-8565-4c84-a6bd-05deca55a2f0,13:00:00,14:00:00,1800,0
43005f1e-6890-4d60-a8e1-001ad47bcdd5,17:48:00,19:00:00,720,0
6ec13ca9-424f-41e8-9c8a-264cc0f70c4b,11:00:00,13:00:00,900,0
1cb03560-ce6a-4d99-85b1-13bb28191508,18:00:00,23:00:00,1800,0
2ffe72ca-71b0-4d71-855e-9a275513ad86,04:00:00,05:00:00,900,0
4db4606c-a022-4cca-a10e-2f96be3f03a7,04:00:00,06:00:00,3600,0
cbf1e692-84b2-4af9-b9cf-4fc4ea1b2dc6,20:00:00,22:00:00,1800,0
5496d53b-c131-4619-aa07-a70e9a1574cb,13:00:00,14:00:00,720,0
04158446-d744-4dfc-b566-59b1499995b4,18:00:00,19:00:00,1200,0
25b20a5c-a787-4871-be8c-47c86e779b11,19:00:00,20:00:00,1200,0
d56c10cb-5cae-43b6-9481-c5f7c399c369,04:00:00,04:48:00,480,0
40af4a99-5fc4-44d3-ac26-8f5d313417a0,17:00:00,18:00:00,900,0
b965adcb-1685-4596-9583-44668f32965d,05:00:00,06:00:00,1800,0
2ae99959-2d3a-45ec-be0d-d617b92e9680,13:00:00,14:00:00,1800,0
7dae086f-879a-4175-8aaa-e79b58af3397,10:00:00,12:00:00,720,0
1afca1df-4498-4048-bcad-3fcb9014decb,17:00:00,18:00:00,1800,0
1815fb32-5165-454e-9126-df4a578c7061,06:00:00,08:36:00,780,0
7f6e43bb-081c-490f-a64a-700429b191c7,13:00:00,16:00:00,1200,0
893844b4-0caa-4432-9029-19253806e8de,18:00:00,22:00:00,3600,0
6a38347e-c3d2-47cb-9417-839be9a7e9dc,10:00:00,11:00:00,3600,0
f5e9184b-9298-473a-bbfa-7460d3601621,12:00:00,13:00:00,900,0
96d06bd6-06cf-4478-aaba-a2868d852da4,05:00:00,06:00:00,1800,0
0b028919-12d7-429d-a60c-b5f7cef45f38,05:00:00,06:00:00,900,0
a57b403a-2f00-4738-962d-86797eed085b,11:00:00,12:00:00,720,0
74051fb1-886a-4c7e-993f-9d33b7624880,20:00:00,21:00:00,1200,0
6117d9b6-0f58-4444-acc7-076088b64ca3,09:00:00,10:00:00,900,0
3bcbbab7-9caa-4ace-9799-7617df0a9a1b,11:00:00,12:00:00,1200,0
1e22aa91-f52f-46af-a79b-d2ba7a63e128,12:00:00,18:00:00,900,0
e4875af0-1e12-4f29-96ab-64db4335e68d,07:00:00,09:00:00,1200,0
66d09d13-894c-4ef8-ba82-e95bccb939e8,00:00:00,01:00:00,1800,0
df3131c0-c2d9-4556-a52b-d100f13a4178,18:00:00,23:00:00,3600,0
474660ee-6e20-4527-b389-1bf980740800,15:00:00,17:40:00,960,0
76adf97c-9c79-4a7e-b2a4-753789fe09b2,11:36:00,12:00:00,1440,0
81965fa4-7f70-4994-80bd-57a97069539f,13:00:00,17:00:00,1200,0
6142ec57-c04a-4c8d-af0d-0d4c118ebde1,06:00:00,11:00:00,1800,0
9fce29ee-c740-40e3-97db-839e33734376,11:00:00,12:00:00,1200,0
9ee08397-eac6-4b79-b671-ea0e5ac2bf00,13:00:00,15:00:00,3600,0
fb9bb879-08c6-4bc1-8e20-c18716a6273b,05:00:00,23:00:00,3600,0
ae7880d1-4e73-4236-a7f2-00cfe8f2d152,05:45:00,08:45:00,3600,0
e32cc323-5b02-4e7b-81e5-d67ebe740276,10:45:00,13:45:00,10800,0
716cc2b2-3f1f-4178-98fc-16b262da83c4,12:00:00,13:00:00,900,0
80101816-ffbd-43f4-b8a8-dab78d26e487,07:00:00,08:00:00,600,0
94c2336c-4ed7-46f4-8b69-fb5d95740a07,06:48:00,07:00:00,720,0
4e5a871d-bcbb-4ba5-b33e-846f5b748d40,16:00:00,19:00:00,1200,0
7b00b9d5-adce-40da-9f2d-fcda01ebc0d7,19:00:00,22:00:00,1800,0
5e366608-217d-4fe4-8c90-76dfb17a289c,11:00:00,12:00:00,900,0
2ce3e365-878d-4a22-acf2-a0545bb78011,22:00:00,23:30:00,1800,0
189a0bb4-2bc5-4ccf-9332-9a8df46a338a,19:00:00,20:00:00,900,0
622c7d4e-18e5-42f7-ae59-fdb83b486995,06:00:00,07:00:00,1800,0
ccf15fa9-8dea-496d-a8ec-2d0d56b59545,07:00:00,08:00:00,1200,0
3e19c28f-f310-4d0e-b0dd-ae70db44c4f8,08:34:00,09:00:00,1560,0
8f0df353-f515-4d3f-85f7-22cc44ec68b6,20:00:00,25:00:00,3600,0
6d9f502b-0cd1-49ac-aafa-5f97ecef9265,14:00:00,16:00:00,1200,0
fc59301f-ca1d-4f80-857e-dd536a137f8b,15:00:00,18:00:00,1200,0
8be1a82d-d5d1-44f3-8123-b1c138e8696a,13:00:00,14:00:00,1800,0
eebd8c06-a475-4db6-8ca5-5e83f8c45b21,15:00:00,16:00:00,1800,0
8d4f87e2-fa1e-4671-a446-2776d9b1a8e9,18:00:00,23:00:00,3600,0
f6596b11-1386-47c7-bedf-b152445b6419,05:00:00,06:00:00,720,0
badc4f84-9beb-4c09-adc0-cc42031108e9,18:00:00,21:18:00,1080,0
f8234dd5-2bd0-4b45-aa88-04332664a745,08:00:00,11:00:00,1800,0
70da9550-0dca-410f-8b20-5a9461ce5783,06:00:00,08:40:00,960,0
d43ad9b0-338e-49be-8459-ccec2a755f97,17:00:00,20:00:00,1800,0
618c87e3-8452-489b-b32e-8655704f3858,05:00:00,06:00:00,1800,0
f215d4e4-ce6d-4f05-ae91-cea38cfe4f6e,07:00:00,08:00:00,600,0
123bcdeb-f7ee-4994-9fb5-89e7bbd02830,14:00:00,15:00:00,3600,0
c85c966f-fce3-4922-92ce-049d323aeb0b,21:00:00,22:00:00,1200,0
657b0faa-2165-4945-ba0e-aa88c6c57b69,09:00:00,10:00:00,900,0
6052d34e-d389-4995-baae-19a85804844e,13:00:00,16:00:00,1800,0
c6195184-5906-4539-9f1c-085ac3e0f93a,05:00:00,06:00:00,1800,0
e4a9ee50-665b-4a4e-b3c2-fb5e259a87bd,13:00:00,14:00:00,1200,0
aa7e1f62-88a0-43dc-a4ff-6e2e135d2869,18:00:00,19:00:00,900,0
5a257738-af23-4d37-9fd5-533449a4c1db,13:45:00,14:45:00,3600,0
74dc239f-7113-492c-8416-ad8035360c14,16:45:00,21:45:00,3600,0
fe716450-90ef-42a0-b533-7a2c4c6a8461,06:30:00,07:30:00,3600,0
4cd3c145-1f56-4150-8c7e-774fb680cd80,16:00:00,20:00:00,3600,0
e6150755-15a8-4632-b3d9-25d70f9bc8c9,05:00:00,23:00:00,3600,0
2da2c09f-261d-424d-871b-6770be8b0576,05:00:00,21:00:00,3600,0
f90c2770-1f97-4855-8619-ab05ac1d7731,18:00:00,19:00:00,1800,0
2391b8e0-0a93-4e82-a7c7-89fc01d9e50b,08:00:00,12:00:00,1200,0
910d440d-e4f7-4849-8f01-47b09c90b9b2,24:00:00,26:00:00,3600,0
8cab31a8-19a7-4b26-b297-3f550cda7ec2,07:48:00,08:00:00,720,0
9f90c77c-a01e-45aa-b9e4-4acc1f9a146f,07:00:00,07:48:00,480,0
21b19528-fed8-4760-b801-a564f149bd06,15:00:00,16:00:00,720,0
d0739ab0-f06d-4f1f-8fdb-747c22f2fdef,08:00:00,09:00:00,900,0
24e33492-0f7a-439d-a5ea-3af1261649cb,14:00:00,17:00:00,720,0
cbb4e515-e399-4418-bd67-ef1a8d192aae,08:36:00,09:00:00,1440,0
66bedcb2-1799-4b1f-bf11-46913f5f7dbb,06:49:00,07:00:00,660,0
c39026b0-8ef0-471b-a04e-4615009825ea,05:00:00,06:00:00,900,0
43260952-57ba-4c7b-b224-77c1091f5f49,10:00:00,12:00:00,1800,0
7bc4787d-62cf-4498-8f2e-8c8128b47ec7,06:49:00,07:00:00,660,0
4647dc86-2fc6-470f-95bc-5ee78671d354,12:00:00,13:00:00,720,0
6a040c63-3c96-4a14-a037-b0f50b72b6d4,14:00:00,15:00:00,900,0
ed9f70ac-70b2-4856-9780-85c0cdb1a457,08:00:00,11:00:00,1800,0
9c72cfa1-30cd-4d19-b06c-5ddd05b8b09e,06:00:00,20:00:00,3600,0
76c69098-116c-44da-9656-93939ee1de40,05:00:00,22:00:00,3600,0
54fb59e4-3cb8-42c3-baf5-8eace3977a5e,06:00:00,10:00:00,3600,0
6d8bf036-b335-4d75-a8be-cd75c6d39ce1,10:00:00,11:00:00,1800,0
eaba8d92-064b-47a0-91a1-6f1438daa1a5,11:00:00,12:00:00,3600,0
e086fb31-442f-4fab-918e-04adcb7c1df8,13:00:00,15:00:00,3600,0
9f93b13e-b3ae-478c-b3c2-6fa03f5f6266,15:00:00,18:00:00,1800,0
50a26c85-a3dd-4c67-8158-86350e774bc3,12:00:00,16:00:00,1800,0
a665bae6-74f9-41fc-bc4f-997e4b8bd6b9,08:00:00,10:00:00,1800,0
c1b94d3c-4f4e-4c25-ad39-e96b46a2c5da,13:00:00,14:00:00,1800,0
12daaa84-3891-4392-bc7c-20edb2dc629a,12:00:00,13:00:00,1200,0
6f70c5bf-9d69-4b57-a564-5b7c97ce967a,08:00:00,09:00:00,1800,0
3648b354-0da2-46b9-82ac-0b0f1f347bde,08:00:00,09:00:00,1800,0
cd1d9dc6-8071-47e7-bb63-5cf3ddd5a47d,10:00:00,15:00:00,1800,0
e987d7ee-9469-4eb9-9cd8-eacb5e81b6d6,16:00:00,18:00:00,900,0
5ff34273-820e-4e9e-a37c-fe38bfb3c9fd,06:00:00,08:00:00,1800,0
afa67c98-ce27-4e73-b2ff-a42411aac642,12:00:00,13:00:00,1200,0
5f0dd674-72bb-4aeb-9c62-51119aa72f61,13:00:00,15:00:00,1800,0
e28419f2-83d7-4bed-bb85-2b3194acf24e,16:00:00,18:00:00,3600,0
da8aaf75-9931-45b9-947f-16470f0c6c6c,19:00:00,23:00:00,3600,0
8c06e601-9ece-47d5-b41d-59008e4c13b7,18:00:00,19:00:00,1800,0
8853d1be-33f8-434e-b608-23021f796b77,19:00:00,24:00:00,3600,0
0448738b-56c2-42b2-a9e3-2e8e1ba44ee2,17:00:00,20:30:00,1800,0
5a370823-c224-44fb-b0c8-4093235b8b2b,15:00:00,17:36:00,720,0
acb23b32-1c09-422d-b51c-5f694a8186cf,20:34:00,21:00:00,1560,0
9b8a7f2b-9c70-485d-bcf5-048e6a0649c9,01:00:00,04:00:00,3600,0
37af1832-4fae-4d89-b841-f89dd50ba786,09:00:00,09:49:00,420,0
c5bd261a-1a4d-4326-a47a-66d78e13be27,17:48:00,18:00:00,720,0
a469862a-c58c-4074-a317-6a3bd74cdd8e,05:00:00,10:00:00,3600,0
88235fb7-e748-4aab-8505-2f573679d933,18:00:00,18:48:00,480,0
902bfb87-4825-48b5-9176-051a0a866781,17:49:00,18:00:00,660,0
56e9c5f5-56a5-4f62-8d03-0640d65605f1,15:00:00,15:49:00,420,0
fb62ce97-73cf-418f-882e-d82a9f802877,18:48:00,20:00:00,720,0
b2169712-178d-4aaf-a2c6-89aa4850c5db,17:00:00,17:49:00,420,0
ba7446ff-779a-47d2-b7f2-9a1e003a1dc3,18:00:00,20:36:00,780,0
37d9addc-7194-49d1-ab04-3b0a54b693c9,10:00:00,15:00:00,1200,0
63176889-d724-4f18-9ae5-a9f644f32e3e,17:40:00,21:00:00,1200,0
3b075853-e7f2-4db2-a1a6-e624e169e7ce,16:00:00,18:00:00,1200,0
8e5172f9-d6ff-47e2-b6c2-da6e8dce4d9b,09:48:00,10:00:00,720,0
6d4147ce-c34b-413b-a04f-6f586bc7b547,16:00:00,18:00:00,360,0
d51855f2-0370-469d-9910-2c61b1f443c0,07:00:00,11:00:00,3600,0
9848a486-6e7e-468d-95a4-6ed238384a47,05:00:00,08:00:00,1800,0
9eaf9dd7-df21-40b0-aae1-5e206862764b,18:00:00,19:00:00,3600,0
c87e2539-69bb-49a0-8da2-1ce12acf0dac,13:00:00,14:00:00,3600,0
bf4e0ff9-7e15-4717-9fe7-5046c8c9a5a8,18:00:00,23:00:00,3600,0
3b6f5330-c897-46c9-b36f-8d2862aa4bf2,07:00:00,08:30:00,1800,0
78e05190-c03b-4f01-82fc-edcd4e3f1e5f,20:00:00,21:00:00,1800,0
68048ef6-a326-4ddc-bf6e-69ff4169912c,18:00:00,22:00:00,3600,0
28f4e52d-7700-41f8-9fa5-a3f7ae8e0ed4,15:00:00,16:00:00,3600,0
c104a088-121e-4ce7-aaec-cbf9735da12c,11:49:00,12:00:00,660,0
4789355f-6855-47d7-be77-bae1900d3637,18:00:00,18:49:00,420,0
03ca8b51-d644-499d-8258-a1ea3660b7fd,14:49:00,15:00:00,660,0
727b4120-0723-4eb5-9b5f-e4052b612664,19:00:00,19:49:00,420,0
164a2177-fae7-4baa-802b-ba6fb3e34dba,05:00:00,06:00:00,900,0
d23f97ff-e9ac-44dd-b6e3-a1aeb4578209,17:00:00,18:00:00,360,0
161236c4-d88d-4e0e-b8fc-38f60345d827,13:00:00,14:00:00,600,0
7212a3ad-8962-436e-a0c0-49f370a091c6,16:00:00,18:00:00,1200,0
50ad1aba-552c-4803-b317-fd7ac1508adc,13:00:00,17:00:00,1800,0
423c20b5-72aa-4de1-95e7-48311eab239d,13:00:00,15:00:00,1800,0
f0f48a5c-f64f-4598-a2b7-040000e5b537,22:00:00,24:00:00,3600,0
41d9ad6d-3d5f-42a8-8084-b840751c2352,09:00:00,11:00:00,3600,0
5cac6125-4d82-4048-9caa-79d8dc7f69dc,07:00:00,09:00:00,1200,0
272c5814-1cf3-42f0-ba58-26c699cc63de,12:00:00,13:00:00,1800,0
59280586-24de-495f-83dd-cb1fdad34c9e,15:00:00,17:00:00,3600,0
63e4822d-55fd-400a-8722-f52d9abb92bc,18:00:00,22:00:00,3600,0
9990b0fc-e780-4aef-b7a8-1968cc0b906c,12:00:00,13:00:00,1800,0
c959cdf6-037f-47d0-8335-342864797a71,05:00:00,06:00:00,3600,0
ba4d3d6d-c276-4360-9763-aa7f436108dd,18:00:00,23:00:00,3600,0
ad5acaf3-2411-483f-ab25-0c711176daf6,03:00:00,05:00:00,3600,0
af91d529-65b0-492f-b892-5e9d033f44f8,06:00:00,07:00:00,900,0
4bcac516-ae69-4796-97fd-c35ba15b472c,09:00:00,11:00:00,1800,0
aff247e8-6b94-4811-b54d-b7bce2aedd88,04:00:00,06:00:00,3600,0
ae60e725-dbc5-41eb-82cd-e45aeb347618,09:00:00,10:00:00,720,0
5dc597d7-6bf4-41b4-bace-79a576daabbd,21:00:00,22:00:00,3600,0
b5d003a2-e3de-43a7-baa1-eb7b10b71fb6,16:00:00,16:48:00,480,0
2397396f-e9e8-4ea3-8604-2d7191ab75fe,13:00:00,18:00:00,900,0
44db1e5e-54e8-44c4-b3c3-40b68e48453d,23:00:00,24:00:00,1800,0
b870de4c-e468-4b25-b276-01cd9a29402d,13:00:00,15:00:00,1800,0
9d1c7bb1-0a5f-4e47-b92b-2e66c7d0550a,11:00:00,13:00:00,1200,0
ac19b88e-87be-4449-a1bc-2cdce9dbff99,09:00:00,10:00:00,1800,0
86278c8a-9f56-444e-a70d-98c53155a3fb,20:00:00,23:00:00,3600,0
170edaae-1c0c-4ef2-b443-e0317bfa3ef1,12:49:00,13:00:00,660,0
a2e412fe-531e-47c9-b255-1bb3a0f290c3,14:49:00,15:00:00,660,0
6a7ebcc1-2c85-4d28-a595-203c35680a42,15:00:00,18:00:00,1800,0
2b8864cf-4b88-4c30-ae38-e398641e43f2,18:00:00,19:00:00,600,0
05d33b98-f383-45d2-af7f-5bdfd109f5ff,13:00:00,15:00:00,900,0
9c3dc893-e90d-4432-ae07-f1a9613afc16,18:00:00,19:00:00,1800,0
2f93d42c-8356-4d02-9587-ad9d5c0c8289,17:00:00,18:00:00,3600,0
6c1b57c8-9f04-4038-9240-856860c101cb,13:00:00,14:00:00,3600,0
2e01f596-6cb3-4703-9587-31f67c158a16,18:00:00,22:00:00,3600,0
200de344-1b1f-4553-bf19-53a170152fd6,13:00:00,14:00:00,3600,0
5d166e89-be67-4e9d-8ced-4dc28f1f515a,14:00:00,15:00:00,1800,0
13970194-e87a-49b8-8b09-9ab8a5ce1151,05:00:00,06:00:00,1800,0
19757653-8dce-44e1-b472-28dee0d7f4cd,07:00:00,09:00:00,1200,0
35016173-2ef3-457b-89cf-2030c0bc5cf9,18:00:00,20:00:00,1200,0
880ab9ee-e237-49aa-8fae-967d4d079316,11:00:00,12:00:00,1200,0
f9b5f2e2-a864-467d-8913-ea56518ecf56,06:00:00,12:00:00,1800,0
d2af99df-6d0d-440e-b69a-21e62678bdf0,15:00:00,16:00:00,1200,0
46aee47a-b3cd-4f46-a12e-8cb9724d8e46,20:45:00,21:15:00,900,0
faf2dffa-1146-4f53-9d29-5935dfd8db32,22:00:00,24:00:00,7200,0
ac52dffb-5fc2-4e9e-983b-162937a16f40,12:00:00,15:00:00,600,0
624f6e2c-8465-4034-8836-da129fec6690,18:00:00,22:20:00,1200,0
aa4123d9-ebda-4849-bf19-a00a5c958280,21:00:00,22:00:00,720,0
81826105-d9a1-4115-b3ec-b8ffca80cf5e,11:48:00,12:00:00,720,0
0283fe31-380f-4607-ad50-e8f4ecff8457,12:00:00,12:49:00,420,0
2c49637c-de31-4357-9d8f-62d441c8559b,08:00:00,11:00:00,900,0
bafadc54-58b2-4620-8739-3b29eda9e012,15:00:00,16:00:00,3600,0
1bfba057-eeb3-4096-9430-8980eb6e65df,10:00:00,12:00:00,1200,0
c9da5f81-26e0-4908-b9b9-3c098acb4671,03:00:00,04:00:00,3600,0
5d15796d-2b1c-4ebe-aced-bdf02dd10e32,11:00:00,13:00:00,1800,0
b4b4e149-a40a-4dc8-83a2-20a0f7154490,04:00:00,23:00:00,3600,0
5d49425d-6818-42be-a044-1f5a19adba90,15:00:00,17:00:00,3600,0
6b1a0fbb-be09-43f3-9f90-6de5b5889bcf,17:00:00,18:00:00,1800,0
47c6ded1-d172-4aef-bdc0-b355387ea00b,08:00:00,09:00:00,3600,0
91457ce8-dda4-496c-9849-ce9730ee2efa,05:00:00,23:00:00,3600,0
a24c13fd-4e2e-4a85-86f1-e4c0939b4b36,22:00:00,25:00:00,3600,0
547eacd2-1d7e-46f6-9ac2-71f333d66f3e,08:40:00,09:00:00,1200,0
f3c9189c-63cb-4449-8622-9b6090ad3c3b,22:00:00,24:00:00,3600,0
a7c75309-003d-4ecd-8276-74606d82e331,10:00:00,12:00:00,1200,0
8ca04f66-3540-4c9f-81af-6498867d5647,20:00:00,21:00:00,3600,0
1b661bbb-20a6-4215-8208-a969cf184b81,12:00:00,13:00:00,1800,0
fed36de8-44bc-4be7-ae25-7ef3e5d5b5e9,20:00:00,21:00:00,1800,0
338af995-7138-4c75-8417-b92de09a4e8d,21:00:00,22:00:00,3600,0
e11daad6-0c20-4454-9448-87b7b7ad3755,06:00:00,14:00:00,3600,0
f1b4c3bb-9dde-4617-9ce8-63aa7c217a4c,06:00:00,09:00:00,3600,0
2b3ddd57-0379-4ecd-b05e-c5dc27d29ed8,06:00:00,07:00:00,1800,0
bae118b1-1cb7-4218-915b-0fe4e46882f4,09:00:00,13:00:00,1800,0
